lat,lon,alt
47.3858331,8.5466957,479.727
47.3858331,8.5466957,479.727
47.3858342,8.5466944,479.792
47.3858342,8.5466944,479.792
47.3858342,8.5466944,479.792
47.3858342,8.5466944,479.792
47.3858342,8.5466944,479.792
47.3858342,8.5466944,479.792
47.3858349,8.5466923,480.063
47.3858349,8.5466923,480.063
47.3858349,8.5466923,480.063
47.3858349,8.5466923,480.063
47.3858349,8.5466923,480.063
47.3858349,8.5466923,480.063
47.3858353,8.5466902,480.38
47.3858353,8.5466902,480.38
47.3858353,8.5466902,480.38
47.3858353,8.5466902,480.38
47.3858353,8.5466902,480.38
47.3858353,8.5466902,480.38
47.385836,8.5466884,480.565
47.385836,8.5466884,480.565
47.385836,8.5466884,480.565
47.385836,8.5466884,480.565
47.385836,8.5466884,480.565
47.385836,8.5466884,480.565
47.3858373,8.5466869,480.938
47.3858373,8.5466869,480.938
47.3858373,8.5466869,480.938
47.3858373,8.5466869,480.938
47.3858373,8.5466869,480.938
47.3858373,8.5466869,480.938
47.3858384,8.5466854,480.941
47.3858384,8.5466854,480.941
47.3858384,8.5466854,480.941
47.3858384,8.5466854,480.941
47.3858384,8.5466854,480.941
47.3858384,8.5466854,480.941
47.3858394,8.5466839,480.934
47.3858394,8.5466839,480.934
47.3858394,8.5466839,480.934
47.3858394,8.5466839,480.934
47.3858394,8.5466839,480.934
47.3858394,8.5466839,480.934
47.3858403,8.5466824,480.918
47.3858403,8.5466824,480.918
47.3858403,8.5466824,480.918
47.3858403,8.5466824,480.918
47.3858403,8.5466824,480.918
47.3858403,8.5466824,480.918
47.3858414,8.546681,480.891
47.3858414,8.546681,480.891
47.3858414,8.546681,480.891
47.3858414,8.546681,480.891
47.3858414,8.546681,480.891
47.3858414,8.546681,480.891
47.3858428,8.5466798,480.903
47.3858428,8.5466798,480.903
47.3858428,8.5466798,480.903
47.3858428,8.5466798,480.903
47.3858428,8.5466798,480.903
47.3858428,8.5466798,480.903
47.3858433,8.5466774,480.773
47.3858433,8.5466774,480.773
47.3858433,8.5466774,480.773
47.3858433,8.5466774,480.773
47.3858433,8.5466774,480.773
47.3858433,8.5466774,480.773
47.3858445,8.5466754,480.899
47.3858445,8.5466754,480.899
47.3858445,8.5466754,480.899
47.3858445,8.5466754,480.899
47.3858445,8.5466754,480.899
47.3858445,8.5466754,480.899
47.3858458,8.5466741,480.86
47.3858458,8.5466741,480.86
47.3858458,8.5466741,480.86
47.3858458,8.5466741,480.86
47.3858458,8.5466741,480.86
47.3858458,8.5466741,480.86
47.3858473,8.546673,480.899
47.3858473,8.546673,480.899
47.3858473,8.546673,480.899
47.3858473,8.546673,480.899
47.3858473,8.546673,480.899
47.3858473,8.546673,480.899
47.3858483,8.5466713,481.054
47.3858483,8.5466713,481.054
47.3858483,8.5466713,481.054
47.3858483,8.5466713,481.054
47.3858483,8.5466713,481.054
47.3858483,8.5466713,481.054
47.3858495,8.5466698,481.136
47.3858495,8.5466698,481.136
47.3858495,8.5466698,481.136
47.3858495,8.5466698,481.136
47.3858495,8.5466698,481.136
47.3858495,8.5466698,481.136
47.3858512,8.5466683,481.294
47.3858512,8.5466683,481.294
47.3858512,8.5466683,481.294
47.3858512,8.5466683,481.294
47.3858512,8.5466683,481.294
47.3858512,8.5466683,481.294
47.3858511,8.5466658,481.224
47.3858511,8.5466658,481.224
47.3858511,8.5466658,481.224
47.3858511,8.5466658,481.224
47.3858511,8.5466658,481.224
47.3858511,8.5466658,481.224
47.3858507,8.5466623,481.202
47.3858507,8.5466623,481.202
47.3858507,8.5466623,481.202
47.3858507,8.5466623,481.202
47.3858507,8.5466623,481.202
47.3858507,8.5466623,481.202
47.3858515,8.5466594,481.195
47.3858515,8.5466594,481.195
47.3858515,8.5466594,481.195
47.3858515,8.5466594,481.195
47.3858515,8.5466594,481.195
47.3858515,8.5466594,481.195
47.3858519,8.5466562,481.257
47.3858519,8.5466562,481.257
47.3858519,8.5466562,481.257
47.3858519,8.5466562,481.257
47.3858519,8.5466562,481.257
47.3858519,8.5466562,481.257
47.3858525,8.5466535,481.265
47.3858525,8.5466535,481.265
47.3858525,8.5466535,481.265
47.3858525,8.5466535,481.265
47.3858525,8.5466535,481.265
47.3858525,8.5466535,481.265
47.3858534,8.5466509,481.296
47.3858534,8.5466509,481.296
47.3858534,8.5466509,481.296
47.3858534,8.5466509,481.296
47.3858534,8.5466509,481.296
47.3858534,8.5466509,481.296
47.3858554,8.5466497,481.342
47.3858554,8.5466497,481.342
47.3858554,8.5466497,481.342
47.3858554,8.5466497,481.342
47.3858554,8.5466497,481.342
47.3858554,8.5466497,481.342
47.3858557,8.5466477,481.185
47.3858557,8.5466477,481.185
47.3858557,8.5466477,481.185
47.3858557,8.5466477,481.185
47.3858557,8.5466477,481.185
47.3858557,8.5466477,481.185
47.3858571,8.5466464,481.24
47.3858571,8.5466464,481.24
47.3858571,8.5466464,481.24
47.3858571,8.5466464,481.24
47.3858571,8.5466464,481.24
47.3858571,8.5466464,481.24
47.3858572,8.5466439,481.16
47.3858572,8.5466439,481.16
47.3858572,8.5466439,481.16
47.3858572,8.5466439,481.16
47.3858572,8.5466439,481.16
47.3858572,8.5466439,481.16
47.3858571,8.5466416,481.065
47.3858571,8.5466416,481.065
47.3858571,8.5466416,481.065
47.3858571,8.5466416,481.065
47.3858571,8.5466416,481.065
47.3858571,8.5466416,481.065
47.3858568,8.5466394,481.037
47.3858568,8.5466394,481.037
47.3858568,8.5466394,481.037
47.3858568,8.5466394,481.037
47.3858568,8.5466394,481.037
47.3858568,8.5466394,481.037
47.385856,8.5466364,480.914
47.385856,8.5466364,480.914
47.385856,8.5466364,480.914
47.385856,8.5466364,480.914
47.385856,8.5466364,480.914
47.385856,8.5466364,480.914
47.3858556,8.5466337,480.911
47.3858556,8.5466337,480.911
47.3858556,8.5466337,480.911
47.3858556,8.5466337,480.911
47.3858556,8.5466337,480.911
47.3858556,8.5466337,480.911
47.3858551,8.5466316,480.749
47.3858551,8.5466316,480.749
47.3858551,8.5466316,480.749
47.3858551,8.5466316,480.749
47.3858551,8.5466316,480.749
47.3858551,8.5466316,480.749
47.3858547,8.5466291,480.553
47.3858547,8.5466291,480.553
47.3858547,8.5466291,480.553
47.3858547,8.5466291,480.553
47.3858547,8.5466291,480.553
47.3858547,8.5466291,480.553
47.3858553,8.5466269,480.548
47.3858553,8.5466269,480.548
47.3858553,8.5466269,480.548
47.3858553,8.5466269,480.548
47.3858553,8.5466269,480.548
47.3858553,8.5466269,480.548
47.3858551,8.5466246,480.341
47.3858551,8.5466246,480.341
47.3858551,8.5466246,480.341
47.3858551,8.5466246,480.341
47.3858551,8.5466246,480.341
47.3858551,8.5466246,480.341
47.3858552,8.5466226,480.222
47.3858552,8.5466226,480.222
47.3858552,8.5466226,480.222
47.3858552,8.5466226,480.222
47.3858552,8.5466226,480.222
47.3858552,8.5466226,480.222
47.3858551,8.5466207,480.022
47.3858551,8.5466207,480.022
47.3858551,8.5466207,480.022
47.3858551,8.5466207,480.022
47.3858551,8.5466207,480.022
47.3858551,8.5466207,480.022
47.3858556,8.546619,479.956
47.3858556,8.546619,479.956
47.3858556,8.546619,479.956
47.3858556,8.546619,479.956
47.3858556,8.546619,479.956
47.3858556,8.546619,479.956
47.3858566,8.5466173,479.971
47.3858566,8.5466173,479.971
47.3858566,8.5466173,479.971
47.3858566,8.5466173,479.971
47.3858566,8.5466173,479.971
47.3858566,8.5466173,479.971
47.3858573,8.5466162,479.833
47.3858573,8.5466162,479.833
47.3858573,8.5466162,479.833
47.3858573,8.5466162,479.833
47.3858573,8.5466162,479.833
47.3858573,8.5466162,479.833
47.3858575,8.5466144,479.783
47.3858575,8.5466144,479.783
47.3858575,8.5466144,479.783
47.3858575,8.5466144,479.783
47.3858575,8.5466144,479.783
47.3858575,8.5466144,479.783
47.3858582,8.5466134,479.722
47.3858582,8.5466134,479.722
47.3858582,8.5466134,479.722
47.3858582,8.5466134,479.722
47.3858582,8.5466134,479.722
47.3858582,8.5466134,479.722
47.3858592,8.5466119,479.774
47.3858592,8.5466119,479.774
47.3858592,8.5466119,479.774
47.3858592,8.5466119,479.774
47.3858592,8.5466119,479.774
47.3858592,8.5466119,479.774
47.3858609,8.5466108,479.902
47.3858609,8.5466108,479.902
47.3858609,8.5466108,479.902
47.3858609,8.5466108,479.902
47.3858609,8.5466108,479.902
47.3858609,8.5466108,479.902
47.3858627,8.5466094,480.091
47.3858627,8.5466094,480.091
47.3858627,8.5466094,480.091
47.3858627,8.5466094,480.091
47.3858627,8.5466094,480.091
47.3858627,8.5466094,480.091
47.3858643,8.5466083,480.141
47.3858643,8.5466083,480.141
47.3858643,8.5466083,480.141
47.3858643,8.5466083,480.141
47.3858643,8.5466083,480.141
47.3858643,8.5466083,480.141
47.3858664,8.5466071,480.306
47.3858664,8.5466071,480.306
47.3858664,8.5466071,480.306
47.3858664,8.5466071,480.306
47.3858664,8.5466071,480.306
47.3858664,8.5466071,480.306
47.3858676,8.5466059,480.223
47.3858676,8.5466059,480.223
47.3858676,8.5466059,480.223
47.3858676,8.5466059,480.223
47.3858676,8.5466059,480.223
47.3858676,8.5466059,480.223
47.3858686,8.5466044,480.279
47.3858686,8.5466044,480.279
47.3858686,8.5466044,480.279
47.3858686,8.5466044,480.279
47.3858686,8.5466044,480.279
47.3858686,8.5466044,480.279
47.38587,8.546603,480.408
47.38587,8.546603,480.408
47.38587,8.546603,480.408
47.38587,8.546603,480.408
47.38587,8.546603,480.408
47.38587,8.546603,480.408
47.3858721,8.5466018,480.56
47.3858721,8.5466018,480.56
47.3858721,8.5466018,480.56
47.3858721,8.5466018,480.56
47.3858721,8.5466018,480.56
47.3858721,8.5466018,480.56
47.3858728,8.5466004,480.458
47.3858728,8.5466004,480.458
47.3858728,8.5466004,480.458
47.3858728,8.5466004,480.458
47.3858728,8.5466004,480.458
47.3858728,8.5466004,480.458
47.3858738,8.5465981,480.43
47.3858738,8.5465981,480.43
47.3858738,8.5465981,480.43
47.3858738,8.5465981,480.43
47.3858738,8.5465981,480.43
47.3858738,8.5465981,480.43
47.3858756,8.5465961,480.553
47.3858756,8.5465961,480.553
47.3858756,8.5465961,480.553
47.3858756,8.5465961,480.553
47.3858756,8.5465961,480.553
47.3858756,8.5465961,480.553
47.3858776,8.5465946,480.756
47.3858776,8.5465946,480.756
47.3858776,8.5465946,480.756
47.3858776,8.5465946,480.756
47.3858776,8.5465946,480.756
47.3858776,8.5465946,480.756
47.3858796,8.5465939,480.726
47.3858796,8.5465939,480.726
47.3858796,8.5465939,480.726
47.3858796,8.5465939,480.726
47.3858796,8.5465939,480.726
47.3858796,8.5465939,480.726
47.38588,8.5465921,480.466
47.38588,8.5465921,480.466
47.38588,8.5465921,480.466
47.38588,8.5465921,480.466
47.38588,8.5465921,480.466
47.38588,8.5465921,480.466
47.3858822,8.546591,480.544
47.3858822,8.546591,480.544
47.3858822,8.546591,480.544
47.3858822,8.546591,480.544
47.3858822,8.546591,480.544
47.3858822,8.546591,480.544
47.3858828,8.5465887,480.363
47.3858828,8.5465887,480.363
47.3858828,8.5465887,480.363
47.3858828,8.5465887,480.363
47.3858828,8.5465887,480.363
47.3858828,8.5465887,480.363
47.3858845,8.5465874,480.258
47.3858845,8.5465874,480.258
47.3858845,8.5465874,480.258
47.3858845,8.5465874,480.258
47.3858845,8.5465874,480.258
47.3858845,8.5465874,480.258
47.3858858,8.5465857,480.086
47.3858858,8.5465857,480.086
47.3858858,8.5465857,480.086
47.3858858,8.5465857,480.086
47.3858858,8.5465857,480.086
47.3858858,8.5465857,480.086
47.3858877,8.5465847,480.152
47.3858877,8.5465847,480.152
47.3858877,8.5465847,480.152
47.3858877,8.5465847,480.152
47.3858877,8.5465847,480.152
47.3858877,8.5465847,480.152
47.3858888,8.5465831,480.112
47.3858888,8.5465831,480.112
47.3858888,8.5465831,480.112
47.3858888,8.5465831,480.112
47.3858888,8.5465831,480.112
47.3858888,8.5465831,480.112
47.3858894,8.5465807,480.07
47.3858894,8.5465807,480.07
47.3858894,8.5465807,480.07
47.3858894,8.5465807,480.07
47.3858894,8.5465807,480.07
47.3858894,8.5465807,480.07
47.3858896,8.5465789,479.715
47.3858896,8.5465789,479.715
47.3858896,8.5465789,479.715
47.3858896,8.5465789,479.715
47.3858896,8.5465789,479.715
47.3858896,8.5465789,479.715
47.3858909,8.546577,479.65
47.3858909,8.546577,479.65
47.3858909,8.546577,479.65
47.3858909,8.546577,479.65
47.3858909,8.546577,479.65
47.3858909,8.546577,479.65
47.3858929,8.546576,479.658
47.3858929,8.546576,479.658
47.3858929,8.546576,479.658
47.3858929,8.546576,479.658
47.3858929,8.546576,479.658
47.3858929,8.546576,479.658
47.3858941,8.5465755,479.309
47.3858941,8.5465755,479.309
47.3858941,8.5465755,479.309
47.3858941,8.5465755,479.309
47.3858941,8.5465755,479.309
47.3858941,8.5465755,479.309
47.3858957,8.5465752,479.221
47.3858957,8.5465752,479.221
47.3858957,8.5465752,479.221
47.3858957,8.5465752,479.221
47.3858957,8.5465752,479.221
47.3858957,8.5465752,479.221
47.3858968,8.5465738,479.146
47.3858968,8.5465738,479.146
47.3858968,8.5465738,479.146
47.3858968,8.5465738,479.146
47.3858968,8.5465738,479.146
47.3858968,8.5465738,479.146
47.385898,8.5465726,479.03
47.385898,8.5465726,479.03
47.385898,8.5465726,479.03
47.385898,8.5465726,479.03
47.385898,8.5465726,479.03
47.385898,8.5465726,479.03
47.385899,8.5465705,478.994
47.385899,8.5465705,478.994
47.385899,8.5465705,478.994
47.385899,8.5465705,478.994
47.385899,8.5465705,478.994
47.385899,8.5465705,478.994
47.3859004,8.546569,478.978
47.3859004,8.546569,478.978
47.3859004,8.546569,478.978
47.3859004,8.546569,478.978
47.3859004,8.546569,478.978
47.3859004,8.546569,478.978
47.3859017,8.5465671,479.029
47.3859017,8.5465671,479.029
47.3859017,8.5465671,479.029
47.3859017,8.5465671,479.029
47.3859017,8.5465671,479.029
47.3859017,8.5465671,479.029
47.3859031,8.5465652,479.084
47.3859031,8.5465652,479.084
47.3859031,8.5465652,479.084
47.3859031,8.5465652,479.084
47.3859031,8.5465652,479.084
47.3859031,8.5465652,479.084
47.3859045,8.5465641,479.096
47.3859045,8.5465641,479.096
47.3859045,8.5465641,479.096
47.3859045,8.5465641,479.096
47.3859045,8.5465641,479.096
47.3859045,8.5465641,479.096
47.3859061,8.5465625,479.113
47.3859061,8.5465625,479.113
47.3859061,8.5465625,479.113
47.3859061,8.5465625,479.113
47.3859061,8.5465625,479.113
47.3859061,8.5465625,479.113
47.3859083,8.5465611,479.156
47.3859083,8.5465611,479.156
47.3859083,8.5465611,479.156
47.3859083,8.5465611,479.156
47.3859083,8.5465611,479.156
47.3859083,8.5465611,479.156
47.3859094,8.5465591,479.087
47.3859094,8.5465591,479.087
47.3859094,8.5465591,479.087
47.3859094,8.5465591,479.087
47.3859094,8.5465591,479.087
47.3859094,8.5465591,479.087
47.3859111,8.5465578,479.104
47.3859111,8.5465578,479.104
47.3859111,8.5465578,479.104
47.3859111,8.5465578,479.104
47.3859111,8.5465578,479.104
47.3859111,8.5465578,479.104
47.3859125,8.5465568,479.031
47.3859125,8.5465568,479.031
47.3859125,8.5465568,479.031
47.3859125,8.5465568,479.031
47.3859125,8.5465568,479.031
47.3859125,8.5465568,479.031
47.3859132,8.5465559,478.872
47.3859132,8.5465559,478.872
47.3859132,8.5465559,478.872
47.3859132,8.5465559,478.872
47.3859132,8.5465559,478.872
47.3859132,8.5465559,478.872
47.3859125,8.546553,478.563
47.3859125,8.546553,478.563
47.3859125,8.546553,478.563
47.3859125,8.546553,478.563
47.3859125,8.546553,478.563
47.3859125,8.546553,478.563
47.3859141,8.5465514,478.658
47.3859141,8.5465514,478.658
47.3859141,8.5465514,478.658
47.3859141,8.5465514,478.658
47.3859141,8.5465514,478.658
47.3859141,8.5465514,478.658
47.3859147,8.5465495,478.633
47.3859147,8.5465495,478.633
47.3859147,8.5465495,478.633
47.3859147,8.5465495,478.633
47.3859147,8.5465495,478.633
47.3859147,8.5465495,478.633
47.3859157,8.5465475,478.643
47.3859157,8.5465475,478.643
47.3859157,8.5465475,478.643
47.3859157,8.5465475,478.643
47.3859157,8.5465475,478.643
47.3859157,8.5465475,478.643
47.3859166,8.5465455,478.707
47.3859166,8.5465455,478.707
47.3859166,8.5465455,478.707
47.3859166,8.5465455,478.707
47.3859166,8.5465455,478.707
47.3859166,8.5465455,478.707
47.3859169,8.5465435,478.706
47.3859169,8.5465435,478.706
47.3859169,8.5465435,478.706
47.3859169,8.5465435,478.706
47.3859169,8.5465435,478.706
47.3859169,8.5465435,478.706
47.3859183,8.5465421,478.862
47.3859183,8.5465421,478.862
47.3859183,8.5465421,478.862
47.3859183,8.5465421,478.862
47.3859183,8.5465421,478.862
47.3859183,8.5465421,478.862
47.3859193,8.5465397,478.858
47.3859193,8.5465397,478.858
47.3859193,8.5465397,478.858
47.3859193,8.5465397,478.858
47.3859193,8.5465397,478.858
47.3859193,8.5465397,478.858
47.3859194,8.5465377,478.713
47.3859194,8.5465377,478.713
47.3859194,8.5465377,478.713
47.3859194,8.5465377,478.713
47.3859194,8.5465377,478.713
47.3859194,8.5465377,478.713
47.3859205,8.5465359,478.837
47.3859205,8.5465359,478.837
47.3859205,8.5465359,478.837
47.3859205,8.5465359,478.837
47.3859205,8.5465359,478.837
47.3859205,8.5465359,478.837
47.3859206,8.5465331,478.807
47.3859206,8.5465331,478.807
47.3859206,8.5465331,478.807
47.3859206,8.5465331,478.807
47.3859206,8.5465331,478.807
47.3859206,8.5465331,478.807
47.385921,8.5465298,478.937
47.385921,8.5465298,478.937
47.385921,8.5465298,478.937
47.385921,8.5465298,478.937
47.385921,8.5465298,478.937
47.385921,8.5465298,478.937
47.3859222,8.5465273,479.099
47.3859222,8.5465273,479.099
47.3859222,8.5465273,479.099
47.3859222,8.5465273,479.099
47.3859222,8.5465273,479.099
47.3859222,8.5465273,479.099
47.3859243,8.5465255,479.454
47.3859243,8.5465255,479.454
47.3859243,8.5465255,479.454
47.3859243,8.5465255,479.454
47.3859243,8.5465255,479.454
47.3859243,8.5465255,479.454
47.3859246,8.5465223,479.528
47.3859246,8.5465223,479.528
47.3859246,8.5465223,479.528
47.3859246,8.5465223,479.528
47.3859246,8.5465223,479.528
47.3859246,8.5465223,479.528
47.3859253,8.5465189,479.692
47.3859253,8.5465189,479.692
47.3859253,8.5465189,479.692
47.3859253,8.5465189,479.692
47.3859253,8.5465189,479.692
47.3859253,8.5465189,479.692
47.3859253,8.5465156,479.735
47.3859253,8.5465156,479.735
47.3859253,8.5465156,479.735
47.3859253,8.5465156,479.735
47.3859253,8.5465156,479.735
47.3859253,8.5465156,479.735
47.3859257,8.5465131,479.767
47.3859257,8.5465131,479.767
47.3859257,8.5465131,479.767
47.3859257,8.5465131,479.767
47.3859257,8.5465131,479.767
47.3859257,8.5465131,479.767
47.3859262,8.5465105,479.793
47.3859262,8.5465105,479.793
47.3859262,8.5465105,479.793
47.3859262,8.5465105,479.793
47.3859262,8.5465105,479.793
47.3859262,8.5465105,479.793
47.3859268,8.5465083,479.808
47.3859268,8.5465083,479.808
47.3859268,8.5465083,479.808
47.3859268,8.5465083,479.808
47.3859268,8.5465083,479.808
47.3859268,8.5465083,479.808
47.3859271,8.5465058,479.89
47.3859271,8.5465058,479.89
47.3859271,8.5465058,479.89
47.3859271,8.5465058,479.89
47.3859271,8.5465058,479.89
47.3859271,8.5465058,479.89
47.3859274,8.5465035,480.006
47.3859274,8.5465035,480.006
47.3859274,8.5465035,480.006
47.3859274,8.5465035,480.006
47.3859274,8.5465035,480.006
47.3859274,8.5465035,480.006
47.3859286,8.5465025,480.189
47.3859286,8.5465025,480.189
47.3859286,8.5465025,480.189
47.3859286,8.5465025,480.189
47.3859286,8.5465025,480.189
47.3859286,8.5465025,480.189
47.3859293,8.5465011,480.238
47.3859293,8.5465011,480.238
47.3859293,8.5465011,480.238
47.3859293,8.5465011,480.238
47.3859293,8.5465011,480.238
47.3859293,8.5465011,480.238
47.3859283,8.5464983,480.081
47.3859283,8.5464983,480.081
47.3859283,8.5464983,480.081
47.3859283,8.5464983,480.081
47.3859283,8.5464983,480.081
47.3859283,8.5464983,480.081
47.3859287,8.5464961,480.193
47.3859287,8.5464961,480.193
47.3859287,8.5464961,480.193
47.3859287,8.5464961,480.193
47.3859287,8.5464961,480.193
47.3859287,8.5464961,480.193
47.385929,8.5464936,480.253
47.385929,8.5464936,480.253
47.385929,8.5464936,480.253
47.385929,8.5464936,480.253
47.385929,8.5464936,480.253
47.385929,8.5464936,480.253
47.3859296,8.5464915,480.295
47.3859296,8.5464915,480.295
47.3859296,8.5464915,480.295
47.3859296,8.5464915,480.295
47.3859296,8.5464915,480.295
47.3859296,8.5464915,480.295
47.3859305,8.5464894,480.49
47.3859305,8.5464894,480.49
47.3859305,8.5464894,480.49
47.3859305,8.5464894,480.49
47.3859305,8.5464894,480.49
47.3859305,8.5464894,480.49
47.3859316,8.5464876,480.621
47.3859316,8.5464876,480.621
47.3859316,8.5464876,480.621
47.3859316,8.5464876,480.621
47.3859316,8.5464876,480.621
47.3859316,8.5464876,480.621
47.3859328,8.5464856,480.803
47.3859328,8.5464856,480.803
47.3859328,8.5464856,480.803
47.3859328,8.5464856,480.803
47.3859328,8.5464856,480.803
47.3859328,8.5464856,480.803
47.3859338,8.5464837,480.868
47.3859338,8.5464837,480.868
47.3859338,8.5464837,480.868
47.3859338,8.5464837,480.868
47.3859338,8.5464837,480.868
47.3859338,8.5464837,480.868
47.3859355,8.5464816,481.008
47.3859355,8.5464816,481.008
47.3859355,8.5464816,481.008
47.3859355,8.5464816,481.008
47.3859355,8.5464816,481.008
47.3859355,8.5464816,481.008
47.3859372,8.5464803,480.907
47.3859372,8.5464803,480.907
47.3859372,8.5464803,480.907
47.3859372,8.5464803,480.907
47.3859372,8.5464803,480.907
47.3859372,8.5464803,480.907
47.3859385,8.5464786,480.896
47.3859385,8.5464786,480.896
47.3859385,8.5464786,480.896
47.3859385,8.5464786,480.896
47.3859385,8.5464786,480.896
47.3859385,8.5464786,480.896
47.3859406,8.5464765,481.263
47.3859406,8.5464765,481.263
47.3859406,8.5464765,481.263
47.3859406,8.5464765,481.263
47.3859406,8.5464765,481.263
47.3859406,8.5464765,481.263
47.3859423,8.5464748,481.297
47.3859423,8.5464748,481.297
47.3859423,8.5464748,481.297
47.3859423,8.5464748,481.297
47.3859423,8.5464748,481.297
47.3859423,8.5464748,481.297
47.3859441,8.5464736,481.248
47.3859441,8.5464736,481.248
47.3859441,8.5464736,481.248
47.3859441,8.5464736,481.248
47.3859441,8.5464736,481.248
47.3859441,8.5464736,481.248
47.3859459,8.5464721,481.314
47.3859459,8.5464721,481.314
47.3859459,8.5464721,481.314
47.3859459,8.5464721,481.314
47.3859459,8.5464721,481.314
47.3859459,8.5464721,481.314
47.3859482,8.5464705,481.52
47.3859482,8.5464705,481.52
47.3859482,8.5464705,481.52
47.3859482,8.5464705,481.52
47.3859482,8.5464705,481.52
47.3859482,8.5464705,481.52
47.3859506,8.5464691,481.673
47.3859506,8.5464691,481.673
47.3859506,8.5464691,481.673
47.3859506,8.5464691,481.673
47.3859506,8.5464691,481.673
47.3859506,8.5464691,481.673
47.3859525,8.5464674,481.855
47.3859525,8.5464674,481.855
47.3859525,8.5464674,481.855
47.3859525,8.5464674,481.855
47.3859525,8.5464674,481.855
47.3859525,8.5464674,481.855
47.3859543,8.5464657,481.942
47.3859543,8.5464657,481.942
47.3859543,8.5464657,481.942
47.3859543,8.5464657,481.942
47.3859543,8.5464657,481.942
47.3859543,8.5464657,481.942
47.385956,8.5464639,481.829
47.385956,8.5464639,481.829
47.385956,8.5464639,481.829
47.385956,8.5464639,481.829
47.385956,8.5464639,481.829
47.385956,8.5464639,481.829
47.3859579,8.5464622,481.995
47.3859579,8.5464622,481.995
47.3859579,8.5464622,481.995
47.3859579,8.5464622,481.995
47.3859579,8.5464622,481.995
47.3859579,8.5464622,481.995
47.3859594,8.5464602,481.96
47.3859594,8.5464602,481.96
47.3859594,8.5464602,481.96
47.3859594,8.5464602,481.96
47.3859594,8.5464602,481.96
47.3859594,8.5464602,481.96
47.3859613,8.5464582,482.292
47.3859613,8.5464582,482.292
47.3859613,8.5464582,482.292
47.3859613,8.5464582,482.292
47.3859613,8.5464582,482.292
47.3859613,8.5464582,482.292
47.3859629,8.5464568,482.36
47.3859629,8.5464568,482.36
47.3859629,8.5464568,482.36
47.3859629,8.5464568,482.36
47.3859629,8.5464568,482.36
47.3859629,8.5464568,482.36
47.3859645,8.5464548,482.507
47.3859645,8.5464548,482.507
47.3859645,8.5464548,482.507
47.3859645,8.5464548,482.507
47.3859645,8.5464548,482.507
47.3859645,8.5464548,482.507
47.3859659,8.5464527,482.633
47.3859659,8.5464527,482.633
47.3859659,8.5464527,482.633
47.3859659,8.5464527,482.633
47.3859659,8.5464527,482.633
47.3859659,8.5464527,482.633
47.3859675,8.5464504,482.843
47.3859675,8.5464504,482.843
47.3859675,8.5464504,482.843
47.3859675,8.5464504,482.843
47.3859675,8.5464504,482.843
47.3859675,8.5464504,482.843
47.3859683,8.5464477,482.708
47.3859683,8.5464477,482.708
47.3859683,8.5464477,482.708
47.3859683,8.5464477,482.708
47.3859683,8.5464477,482.708
47.3859683,8.5464477,482.708
47.38597,8.5464452,482.855
47.38597,8.5464452,482.855
47.38597,8.5464452,482.855
47.38597,8.5464452,482.855
47.38597,8.5464452,482.855
47.38597,8.5464452,482.855
47.3859715,8.5464426,482.94
47.3859715,8.5464426,482.94
47.3859715,8.5464426,482.94
47.3859715,8.5464426,482.94
47.3859715,8.5464426,482.94
47.3859715,8.5464426,482.94
47.3859723,8.54644,482.995
47.3859723,8.54644,482.995
47.3859723,8.54644,482.995
47.3859723,8.54644,482.995
47.3859723,8.54644,482.995
47.3859723,8.54644,482.995
47.3859734,8.5464378,482.925
47.3859734,8.5464378,482.925
47.3859734,8.5464378,482.925
47.3859734,8.5464378,482.925
47.3859734,8.5464378,482.925
47.3859734,8.5464378,482.925
47.3859739,8.546435,482.74
47.3859739,8.546435,482.74
47.3859739,8.546435,482.74
47.3859739,8.546435,482.74
47.3859739,8.546435,482.74
47.3859739,8.546435,482.74
47.3859747,8.5464315,482.76
47.3859747,8.5464315,482.76
47.3859747,8.5464315,482.76
47.3859747,8.5464315,482.76
47.3859747,8.5464315,482.76
47.3859747,8.5464315,482.76
47.3859757,8.5464285,482.687
47.3859757,8.5464285,482.687
47.3859757,8.5464285,482.687
47.3859757,8.5464285,482.687
47.3859757,8.5464285,482.687
47.3859757,8.5464285,482.687
47.3859769,8.5464256,482.711
47.3859769,8.5464256,482.711
47.3859769,8.5464256,482.711
47.3859769,8.5464256,482.711
47.3859769,8.5464256,482.711
47.3859769,8.5464256,482.711
47.3859771,8.546423,482.562
47.3859771,8.546423,482.562
47.3859771,8.546423,482.562
47.3859771,8.546423,482.562
47.3859771,8.546423,482.562
47.3859771,8.546423,482.562
47.3859775,8.546421,482.466
47.3859775,8.546421,482.466
47.3859775,8.546421,482.466
47.3859775,8.546421,482.466
47.3859775,8.546421,482.466
47.3859775,8.546421,482.466
47.3859783,8.5464189,482.414
47.3859783,8.5464189,482.414
47.3859783,8.5464189,482.414
47.3859783,8.5464189,482.414
47.3859783,8.5464189,482.414
47.3859783,8.5464189,482.414
47.3859798,8.5464173,482.4
47.3859798,8.5464173,482.4
47.3859798,8.5464173,482.4
47.3859798,8.5464173,482.4
47.3859798,8.5464173,482.4
47.3859798,8.5464173,482.4
47.3859813,8.5464156,482.369
47.3859813,8.5464156,482.369
47.3859813,8.5464156,482.369
47.3859813,8.5464156,482.369
47.3859813,8.5464156,482.369
